1 | 1 | TC8445 | GTYI Running | 71
7515 | 7515 | NP5950 | YVS Waiting | 276
7517 | 7517 | IV3397 | FYV Waiting | 271
7520 | 7520 | QX1759 | FYV Running | 308
7520 | 7520 | XW4956 | IUG Running | 67
7524 | 8004 | NZ5800 | WQSY Running | 164
7525 | 7951 | AC8893 | AMZJ Running | 223
7526 | 7952 | JQ6883 | PBN Running | 233
7538 | 8110 | KN2716 | IDRA Running | 48
7538 | 7850 | US6678 | ZCDT Running | 38
7542 | 7542 | ZC4232 | WQSY Waiting | 154
7550 | 7850 | CP8037 | GTYI Running | 192
7555 | 7981 | DW9737 | AMZJ Running | 60
7568 | 7880 | FT3081 | ZCDT Running | 68
7568 | 8140 | LL1257 | IDRA Running | 227
7572 | 8034 | MB8755 | WQSY Running | 236
7580 | 7880 | EV8335 | GTYI Running | 165
7584 | 8011 | EU3767 | AMZJ Running | 264
7585 | 8041 | PE2866 | AMZJ Running | 19
7587 | 7587 | XW4956 | IUG Waiting | 15
7590 | 7590 | GT8205 | WPJ Waiting | 401
7598 | 7910 | NP8141 | ZCDT Running | 331
7598 | 8170 | YM5038 | IDRA Running | 307
7602 | 7602 | XW4956 | IUG Running | 396
7602 | 8064 | PA5529 | WQSY Running | 190
7610 | 7910 | DO9371 | GTYI Running | 93
7614 | 7940 | KF6240 | GTYI Running | 430
7615 | 8060 | EC1594 | AMZJ Running | 114
7619 | 7619 | LQ8202 | WUZ Running | 243
7628 | 8200 | YV1743 | IDRA Running | 91
7632 | 8094 | TE9208 | WQSY Running | 290
7636 | 7636 | TC8445 | XTT Waiting | 459
7639 | 7639 | TU5605 | QRQ Running | 473
7640 | 7640 | WY7322 | ZCDT Waiting | 224
7640 | 7970 | WR8705 | GTYI Running | 45
7642 | 7642 | OV4554 | SHF Running | 481
7645 | 8090 | ST2100 | AMZJ Running | 111
7647 | 7862 | TT2884 | WUZ Running | 224
7658 | 8230 | KS4285 | IDRA Running | 154
7659 | 7940 | CX2610 | ZCDT Running | 365
7662 | 8124 | QE4666 | WQSY Running | 4
7670 | 7670 | MB5716 | YVS Running | 16
7670 | 7970 | TX7007 | ZCDT Running | 160
7675 | 8120 | ZU7922 | AMZJ Running | 452
7686 | 7686 | MB5716 | YVS Waiting | 376
7688 | 8260 | MK1284 | IDRA Running | 238
7692 | 8128 | MQ4649 | WQSY Running | 1
7696 | 8129 | ZC4232 | WQSY Running | 219
7700 | 8000 | CC3461 | GTYI Running | 136
7700 | 8000 | CI6823 | ZCDT Running | 89
7705 | 8150 | WE8143 | AMZJ Running | 320
7716 | 7716 | GZ8627 | ZGZ Running | 1
7717 | 7717 | GZ8627 | ZGZ Waiting | 193
7718 | 8290 | VM8791 | IDRA Running | 144
7722 | 8159 | QS6782 | WQSY Running | 225
7729 | 7729 | RQ2890 | DKB Running | 351
7730 | 8030 | BC3230 | ZCDT Running | 132
7730 | 8030 | VS5201 | GTYI Running | 221
7735 | 8180 | EK9518 | AMZJ Running | 170
7748 | 8320 | XR7203 | IDRA Running | 343
7757 | 7757 | OI6429 | EZO Waiting | 125
7759 | 8189 | GC6746 | WQSY Running | 32
7760 | 8060 | EF4648 | ZCDT Running | 186
7760 | 8060 | UU6266 | GTYI Running | 83
7765 | 8210 | PR8175 | AMZJ Running | 75
7778 | 8350 | QC6923 | IDRA Running | 95
7788 | 7828 | IV3397 | FYV Running | 137
7789 | 8219 | QA3093 | WQSY Running | 324
7790 | 8090 | AE7262 | GTYI Running | 286
7790 | 8090 | RT9408 | ZCDT Running | 242
7791 | 7791 | NP5950 | YVS Running | 90
7795 | 8240 | YA5160 | AMZJ Running | 74
7801 | 7801 | EK5998 | HPC Waiting | 16
7808 | 8380 | MQ7520 | IDRA Running | 66
7810 | 7810 | CA4629 | IDRA Waiting | 220
7814 | 7814 | KF5759 | LCU Running | 460
7817 | 7817 | EK5998 | HPC Running | 500
7819 | 8249 | CQ3852 | WQSY Running | 120
7820 | 8120 | DZ4231 | ZCDT Running | 1
7820 | 8120 | LU1091 | GTYI Running | 110
7825 | 8270 | AG1168 | AMZJ Running | 346
7828 | 7828 | QX1759 | FYV Waiting | 12
7840 | 7965 | QX1759 | FYV Running | 78
7840 | 8410 | MV5132 | IDRA Running | 8
7849 | 8279 | ZM8819 | WQSY Running | 332
7850 | 8121 | IE1120 | ZCDT Running | 187
7850 | 8150 | VK1891 | GTYI Running | 185
7855 | 8300 | LM5481 | AMZJ Running | 33
7862 | 7862 | LQ8202 | WUZ Waiting | 402
7864 | 8151 | WY7322 | ZCDT Running | 374
7870 | 8418 | HW3855 | IDRA Running | 19
7876 | 7876 | QF4765 | WSY Waiting | 481
7879 | 8309 | XD8404 | WQSY Running | 138
7880 | 8180 | CP8037 | GTYI Running | 162
7880 | 8181 | US6678 | ZCDT Running | 8
7881 | 8210 | NP5950 | GTYI Running | 151
7882 | 7882 | OI6429 | EZO Running | 278
7884 | 7884 | KJ6396 | WQSY Waiting | 30
7885 | 8330 | RU4935 | AMZJ Running | 143
7899 | 8339 | AT4994 | WQSY Running | 453
7900 | 8437 | AZ7152 | IDRA Running | 26
7910 | 7910 | GZ8627 | ZGZ Running | 331
7910 | 8240 | EV8335 | GTYI Running | 135
7910 | 8189 | FT3081 | ZCDT Running | 38
7914 | 8369 | KJ6396 | WQSY Running | 398
7914 | 8399 | NL5756 | WQSY Running | 138
7915 | 8360 | YZ9316 | AMZJ Running | 20
7917 | 7917 | WC1548 | AMZJ Waiting | 406
7921 | 7921 | XN5521 | WJC Running | 449
7930 | 8463 | UA2932 | IDRA Running | 95
7940 | 8270 | DO9371 | GTYI Running | 63
7940 | 8219 | NP8141 | ZCDT Running | 301
7944 | 8429 | DD1622 | WQSY Running | 166
7951 | 8380 | UG1000 | AMZJ Running | 57
7952 | 7952 | RQ6933 | PBN Waiting | 293
7960 | 8493 | NV2785 | IDRA Running | 1
7965 | 7965 | IV3397 | FYV Waiting | 255
7970 | 8249 | CX2610 | ZCDT Running | 335
7970 | 8300 | KF6240 | GTYI Running | 400
7974 | 8459 | MR8758 | WQSY Running | 468
7981 | 8410 | AC8893 | AMZJ Running | 193
7990 | 8494 | FX4951 | IDRA Running | 120
7991 | 7991 | GT8205 | WPJ Running | 147
7998 | 8330 | XW4956 | GTYI Running | 357
8000 | 8279 | TX7007 | ZCDT Running | 130
8000 | 8360 | WR8705 | GTYI Running | 15
8004 | 8489 | XO2797 | WQSY Running | 283
8011 | 8440 | DW9737 | AMZJ Running | 30
8020 | 8524 | GX3971 | IDRA Running | 266
8030 | 8554 | CA4629 | IDRA Running | 462
8030 | 8375 | CC3461 | GTYI Running | 106
8030 | 8309 | CI6823 | ZCDT Running | 59
8034 | 8519 | NZ5800 | WQSY Running | 134
8041 | 8470 | EU3767 | AMZJ Running | 234
8043 | 8043 | QX1759 | FYV Waiting | 381
8050 | 8584 | IB2263 | IDRA Running | 122
8060 | 8060 | PE2866 | UDK Running | 50
8060 | 8339 | BC3230 | ZCDT Running | 102
8060 | 8405 | VS5201 | GTYI Running | 191
8062 | 8062 | MB5716 | YVS Running | 147
8064 | 8549 | MB8755 | WQSY Running | 206
8080 | 8080 | RQ2890 | DKB Waiting | 462
8080 | 8614 | YB2742 | IDRA Running | 299
8086 | 8086 | TT2884 | WUZ Waiting | 127
8090 | 8500 | EC1594 | AMZJ Running | 84
8090 | 8369 | EF4648 | ZCDT Running | 156
8090 | 8435 | UU6266 | GTYI Running | 53
8094 | 8579 | PA5529 | WQSY Running | 160
8095 | 8095 | TC8445 | XTT Running | 338
8110 | 8110 | PE2866 | UDK Waiting | 352
8110 | 8644 | YM2844 | IDRA Running | 201
8112 | 8112 | TU5605 | QRQ Waiting | 293
8120 | 8465 | AE7262 | GTYI Running | 256
8120 | 8399 | RT9408 | ZCDT Running | 212
8120 | 8530 | ST2100 | AMZJ Running | 81
8121 | 8121 | DZ4231 | RJG Running | 321
8123 | 8429 | OV4554 | ZCDT Running | 498
8124 | 8609 | TE9208 | WQSY Running | 260
8128 | 8128 | QE4666 | WQSY Waiting | 48
8129 | 8129 | MQ4649 | WQSY Waiting | 232
8138 | 8138 | GT8205 | WPJ Waiting | 226
8140 | 8674 | KN2716 | IDRA Running | 18
8150 | 8495 | LU1091 | GTYI Running | 80
8150 | 8560 | ZU7922 | AMZJ Running | 422
8151 | 8459 | IE1120 | ZCDT Running | 157
8159 | 8639 | ZC4232 | WQSY Running | 189
8160 | 8590 | OI6429 | AMZJ Running | 161
8170 | 8692 | LL1257 | IDRA Running | 197
8176 | 8669 | QE4666 | WQSY Running | 267
8180 | 8525 | VK1891 | GTYI Running | 155
8180 | 8620 | WE8143 | AMZJ Running | 290
8181 | 8489 | WY7322 | ZCDT Running | 344
8185 | 8185 | JQ6883 | PBN Waiting | 160
8189 | 8189 | US6678 | SBR Running | 127
8189 | 8699 | QS6782 | WQSY Running | 195
8200 | 8722 | YM5038 | IDRA Running | 277
8209 | 8209 | MB5716 | YVS Waiting | 283
8210 | 8555 | CP8037 | GTYI Running | 132
8210 | 8650 | EK9518 | AMZJ Running | 140
8213 | 8213 | TT2884 | WUZ Running | 37
8219 | 8519 | FT3081 | ZCDT Running | 8
8219 | 8729 | GC6746 | WQSY Running | 2
8220 | 8220 | IV3397 | FYV Running | 102
8230 | 8752 | YV1743 | IDRA Running | 61
8240 | 8585 | NP5950 | GTYI Running | 121
8240 | 8680 | PR8175 | AMZJ Running | 45
8241 | 8241 | GZ8627 | ZGZ Waiting | 491
8245 | 8245 | RQ6933 | PBN Running | 288
8249 | 8527 | NP8141 | ZCDT Running | 271
8249 | 8731 | QA3093 | WQSY Running | 294
8250 | 8557 | TT2884 | ZCDT Running | 309
8260 | 8782 | KS4285 | IDRA Running | 124
8264 | 8264 | LQ8202 | WUZ Running | 117
8270 | 8615 | EV8335 | GTYI Running | 105
8270 | 8710 | YA5160 | AMZJ Running | 44
8274 | 8274 | KF5759 | LCU Waiting | 143
8279 | 8761 | CQ3852 | WQSY Running | 90
8279 | 8587 | CX2610 | ZCDT Running | 305
8290 | 8812 | MK1284 | IDRA Running | 208
8300 | 8740 | AG1168 | AMZJ Running | 316
8300 | 8645 | DO9371 | GTYI Running | 33
8309 | 8617 | TX7007 | ZCDT Running | 100
8309 | 8791 | ZM8819 | WQSY Running | 302
8316 | 8316 | US6678 | SBR Waiting | 454
8317 | 8317 | EK5998 | HPC Waiting | 324
8320 | 8842 | VM8791 | IDRA Running | 114
8322 | 8322 | IV3397 | FYV Waiting | 30
8323 | 8770 | WC1548 | AMZJ Running | 427
8330 | 8675 | KF6240 | GTYI Running | 370
8330 | 8800 | LM5481 | AMZJ Running | 3
8339 | 8647 | CI6823 | ZCDT Running | 29
8339 | 8821 | XD8404 | WQSY Running | 108
8345 | 8533 | JQ6883 | PBN Running | 93
8350 | 8872 | XR7203 | IDRA Running | 313
8352 | 8352 | IV3397 | FYV Running | 443
8357 | 8357 | QF4765 | WSY Running | 418
8360 | 8803 | RU4935 | AMZJ Running | 113
8360 | 8705 | XW4956 | GTYI Running | 327
8361 | 8851 | MQ4649 | WQSY Running | 488
8364 | 8364 | GT8205 | WPJ Running | 121
8369 | 8881 | AT4994 | WQSY Running | 423
8369 | 8676 | BC3230 | ZCDT Running | 72
8370 | 8370 | XN5521 | WJC Waiting | 48
8375 | 8375 | WR8705 | GTYI Waiting | 242
8380 | 8380 | YZ9316 | AMZJ Waiting | 443
8380 | 8902 | QC6923 | IDRA Running | 65
8381 | 8381 | LQ8202 | WUZ Waiting | 252
8399 | 8706 | EF4648 | ZCDT Running | 126
8399 | 8911 | KJ6396 | WQSY Running | 368
8405 | 8405 | TU5605 | QRQ Running | 174
8405 | 8735 | CC3461 | GTYI Running | 76
8410 | 8932 | MQ7520 | IDRA Running | 36
8410 | 8833 | UG1000 | AMZJ Running | 27
8417 | 8417 | KF5759 | LCU Running | 100
8418 | 8418 | MV5132 | IDRA Waiting | 294
8418 | 8418 | XN5521 | WJC Running | 419
8424 | 8795 | QX1759 | FYV Running | 17
8429 | 8941 | NL5756 | WQSY Running | 108
8429 | 8736 | RT9408 | ZCDT Running | 182
8433 | 8433 | TC8445 | XTT Waiting | 70
8435 | 8765 | VS5201 | GTYI Running | 161
8437 | 8437 | HW3855 | IDRA Waiting | 80
8440 | 8860 | AC8893 | AMZJ Running | 163
8442 | 8442 | DZ4231 | RJG Waiting | 223
8459 | 8971 | DD1622 | WQSY Running | 136
8459 | 8766 | OV4554 | ZCDT Running | 468
8462 | 8462 | PE2866 | UDK Running | 284
8463 | 8463 | AZ7152 | IDRA Waiting | 472
8465 | 8795 | UU6266 | GTYI Running | 23
8470 | 8470 | DW9737 | AMZJ Waiting | 273
8485 | 8818 | GT8205 | GTYI Running | 367
8489 | 8796 | IE1120 | ZCDT Running | 127
8489 | 9001 | MR8758 | WQSY Running | 438
8492 | 8492 | MB5716 | YVS Running | 424
8493 | 8962 | UA2932 | IDRA Running | 65
8494 | 8494 | NV2785 | YIQ Running | 496
8495 | 8848 | AE7262 | GTYI Running | 226
8500 | 8890 | EU3767 | AMZJ Running | 204
8503 | 8503 | TC8445 | XTT Running | 23
8517 | 8992 | HW3855 | IDRA Running | 102
8517 | 8826 | KF5759 | ZCDT Running | 341
8519 | 8856 | WY7322 | ZCDT Running | 314
8519 | 9031 | XO2797 | WQSY Running | 253
8524 | 9022 | FX4951 | IDRA Running | 90
8525 | 8878 | LU1091 | GTYI Running | 50
8526 | 8908 | TC8445 | GTYI Running | 65
8527 | 8527 | FT3081 | SHF Running | 15
8530 | 8920 | EC1594 | AMZJ Running | 54
8533 | 9061 | RQ6933 | WQSY Running | 24
8542 | 8542 | FT3081 | SHF Waiting | 66
8542 | 8542 | RQ2890 | DKB Running | 160
8549 | 9085 | NZ5800 | WQSY Running | 104
8554 | 9052 | GX3971 | IDRA Running | 236
8555 | 8938 | VK1891 | GTYI Running | 125
8557 | 8886 | NP8141 | ZCDT Running | 241
8560 | 8950 | ST2100 | AMZJ Running | 51
8579 | 8579 | TU5605 | QRQ Waiting | 330
8579 | 9115 | MB8755 | WQSY Running | 176
8584 | 9082 | CA4629 | IDRA Running | 432
8585 | 8968 | CP8037 | GTYI Running | 102
8587 | 8916 | TT2884 | ZCDT Running | 279
8590 | 8980 | ZU7922 | AMZJ Running | 392
8608 | 8608 | FT3081 | SHF Running | 10
8609 | 9145 | PA5529 | WQSY Running | 130
8614 | 9112 | IB2263 | IDRA Running | 92
8615 | 8998 | NP5950 | GTYI Running | 91
8617 | 9028 | WR8705 | GTYI Running | 360
8617 | 8946 | CX2610 | ZCDT Running | 275
8618 | 8618 | FT3081 | SHF Waiting | 266
8620 | 9010 | OI6429 | AMZJ Running | 131
8626 | 9175 | JQ6883 | WQSY Running | 297
8633 | 8633 | LQ8202 | WUZ Running | 433
8639 | 9205 | TE9208 | WQSY Running | 230
8641 | 8641 | EK5998 | HPC Running | 409
8644 | 9142 | YB2742 | IDRA Running | 269
8645 | 9058 | EV8335 | GTYI Running | 75
8647 | 8976 | TX7007 | ZCDT Running | 70
8650 | 9040 | WE8143 | AMZJ Running | 260
8665 | 8665 | DZ4231 | RJG Running | 253
8669 | 9235 | ZC4232 | WQSY Running | 159
8674 | 9172 | YM2844 | IDRA Running | 171
8675 | 9088 | DO9371 | GTYI Running | 3
8676 | 8676 | CI6823 | QRQ Running | 318
8680 | 9070 | EK9518 | AMZJ Running | 110
8692 | 8692 | KN2716 | IDRA Waiting | 22
8699 | 9265 | QE4666 | WQSY Running | 237
8702 | 8702 | RQ2890 | DKB Waiting | 392
8705 | 9091 | KF6240 | GTYI Running | 340
8706 | 9006 | BC3230 | ZCDT Running | 42
8710 | 9100 | PR8175 | AMZJ Running | 15
8712 | 9202 | MV5132 | IDRA Running | 46
8714 | 9232 | KN2716 | IDRA Running | 128
8722 | 9262 | LL1257 | IDRA Running | 167
8729 | 9295 | QS6782 | WQSY Running | 165
8731 | 8731 | GC6746 | CDO Running | 126
8732 | 8732 | GZ8627 | ZGZ Running | 43
8735 | 9121 | XW4956 | GTYI Running | 297
8736 | 9036 | EF4648 | ZCDT Running | 96
8740 | 9115 | YA5160 | AMZJ Running | 14
8743 | 9129 | DW9737 | AMZJ Running | 97
8746 | 8746 | PE2866 | UDK Waiting | 69
8752 | 9292 | YM5038 | IDRA Running | 247
8761 | 9325 | QA3093 | WQSY Running | 264
8765 | 9151 | CC3461 | GTYI Running | 46
8766 | 9066 | RT9408 | ZCDT Running | 152
8770 | 8770 | US6678 | SBR Running | 267
8770 | 9159 | AG1168 | AMZJ Running | 286
8775 | 9189 | GZ8627 | AMZJ Running | 458
8775 | 9219 | QF4765 | AMZJ Running | 463
8782 | 9322 | YV1743 | IDRA Running | 31
8791 | 9355 | CQ3852 | WQSY Running | 60
8795 | 9181 | IV3397 | GTYI Running | 393
8795 | 9211 | VS5201 | GTYI Running | 131
8796 | 9096 | OV4554 | ZCDT Running | 438
8800 | 9249 | WC1548 | AMZJ Running | 397
8803 | 8803 | LM5481 | EZO Running | 142
8812 | 8812 | QX1759 | FYV Waiting | 88
8812 | 9352 | KS4285 | IDRA Running | 94
8815 | 8815 | PE2866 | UDK Running | 104
8818 | 8818 | UU6266 | FYV Running | 42
8821 | 9385 | ZM8819 | WQSY Running | 272
8823 | 9279 | YZ9316 | AMZJ Running | 496
8826 | 9126 | IE1120 | ZCDT Running | 97
8833 | 9309 | RU4935 | AMZJ Running | 83
8837 | 8837 | XN5521 | WJC Waiting | 345
8842 | 9382 | MK1284 | IDRA Running | 178
8848 | 9241 | GT8205 | GTYI Running | 337
8851 | 9415 | XD8404 | WQSY Running | 78
8856 | 9156 | KF5759 | ZCDT Running | 311
8857 | 8857 | GC6746 | CDO Waiting | 220
8860 | 8860 | UG1000 | AMZJ Waiting | 479
8860 | 8860 | UU6266 | FYV Waiting | 67
8872 | 9412 | VM8791 | IDRA Running | 84
8878 | 9271 | AE7262 | GTYI Running | 196
8881 | 9445 | MQ4649 | WQSY Running | 458
8884 | 8884 | FT3081 | SHF Running | 75
8886 | 9186 | WY7322 | ZCDT Running | 284
8890 | 9339 | AC8893 | AMZJ Running | 133
8900 | 8900 | QX1759 | FYV Running | 152
8902 | 9442 | XR7203 | IDRA Running | 283
8908 | 9301 | LU1091 | GTYI Running | 20
8909 | 8994 | TU5605 | QRQ Running | 146
8911 | 9475 | AT4994 | WQSY Running | 393
8916 | 8916 | MB5716 | YVS Waiting | 126
8916 | 9216 | NP8141 | ZCDT Running | 211
8918 | 8918 | DZ4231 | RJG Waiting | 104
8919 | 8919 | PE2866 | UDK Waiting | 323
8920 | 9369 | EU3767 | AMZJ Running | 174
8927 | 9052 | UU6266 | FYV Running | 314
8932 | 9472 | QC6923 | IDRA Running | 35
8935 | 9502 | AZ7152 | IDRA Running | 45
8938 | 9321 | TC8445 | GTYI Running | 35
8941 | 9505 | KJ6396 | WQSY Running | 338
8945 | 8945 | LM5481 | EZO Waiting | 23
8946 | 9246 | TT2884 | ZCDT Running | 249
8950 | 9399 | EC1594 | AMZJ Running | 24
8959 | 8959 | FT3081 | SHF Waiting | 292
8962 | 9532 | MQ7520 | IDRA Running | 6
8968 | 8968 | LM5481 | EZO Running | 164
8968 | 9351 | VK1891 | GTYI Running | 95
8971 | 9535 | NL5756 | WQSY Running | 78
8976 | 9276 | CX2610 | ZCDT Running | 245
8980 | 9423 | ST2100 | AMZJ Running | 21
8990 | 8990 | NV2785 | YIQ Waiting | 404
8992 | 9538 | UA2932 | IDRA Running | 35
8994 | 8994 | CI6823 | QRQ Waiting | 291
8998 | 9381 | CP8037 | GTYI Running | 72
9001 | 9565 | DD1622 | WQSY Running | 106
9006 | 9306 | TX7007 | ZCDT Running | 40
9010 | 9444 | ZU7922 | AMZJ Running | 362
9022 | 9022 | DZ4231 | RJG Running | 230
9022 | 9568 | HW3855 | IDRA Running | 72
9028 | 9411 | NP5950 | GTYI Running | 61
9031 | 9595 | MR8758 | WQSY Running | 408
9036 | 9336 | BC3230 | ZCDT Running | 12
9037 | 9037 | US6678 | SBR Waiting | 125
9040 | 9474 | OI6429 | AMZJ Running | 101
9042 | 9042 | MB5716 | YVS Running | 127
9050 | 9598 | EK5998 | IDRA Running | 270
9052 | 9441 | QX1759 | GTYI Running | 87
9052 | 9628 | FX4951 | IDRA Running | 60
9058 | 9471 | WR8705 | GTYI Running | 330
9061 | 9625 | XO2797 | WQSY Running | 223
9066 | 9066 | LQ8202 | WUZ Waiting | 281
9066 | 9348 | EF4648 | ZCDT Running | 66
9070 | 9504 | WE8143 | AMZJ Running | 230
9077 | 9077 | GC6746 | CDO Running | 386
9082 | 9658 | GX3971 | IDRA Running | 206
9085 | 9085 | RQ6933 | WQSY Waiting | 85
9088 | 9501 | EV8335 | GTYI Running | 45
9091 | 9091 | DO9371 | GTYI Waiting | 88
9094 | 9094 | RQ2890 | DKB Running | 45
9096 | 9378 | RT9408 | ZCDT Running | 122
9100 | 9534 | EK9518 | AMZJ Running | 80
9112 | 9688 | CA4629 | IDRA Running | 402
9115 | 9115 | PR8175 | WJC Running | 9
9115 | 9655 | NZ5800 | WQSY Running | 74
9121 | 9531 | KF6240 | GTYI Running | 310
9124 | 9124 | PR8175 | WJC Waiting | 57
9126 | 9408 | OV4554 | ZCDT Running | 408
9129 | 9129 | YA5160 | AMZJ Waiting | 173
9132 | 9132 | LM5481 | EZO Waiting | 221
9139 | 9139 | RQ2890 | DKB Waiting | 468
9140 | 9140 | TU5605 | QRQ Waiting | 91
9142 | 9718 | IB2263 | IDRA Running | 62
9145 | 9685 | MB8755 | WQSY Running | 146
9151 | 9561 | XW4956 | GTYI Running | 267
9156 | 9438 | IE1120 | ZCDT Running | 67
9159 | 9564 | DW9737 | AMZJ Running | 67
9162 | 9162 | US6678 | SBR Running | 263
9169 | 9591 | MB5716 | GTYI Running | 261
9170 | 9715 | RQ6933 | WQSY Running | 322
9172 | 9748 | YB2742 | IDRA Running | 239
9175 | 9745 | PA5529 | WQSY Running | 100
9179 | 9621 | DO9371 | GTYI Running | 250
9181 | 9181 | PR8175 | WJC Running | 153
9181 | 9651 | CC3461 | GTYI Running | 16
9182 | 9334 | XN5521 | WJC Running | 330
9186 | 9468 | KF5759 | ZCDT Running | 281
9189 | 9594 | AG1168 | AMZJ Running | 256
9202 | 9778 | YM2844 | IDRA Running | 141
9205 | 9775 | JQ6883 | WQSY Running | 267
9211 | 9667 | IV3397 | GTYI Running | 363
9216 | 9498 | WY7322 | ZCDT Running | 254
9219 | 9624 | GZ8627 | AMZJ Running | 428
9231 | 9231 | TU5605 | QRQ Running | 473
9232 | 9808 | MV5132 | IDRA Running | 16
9235 | 9805 | TE9208 | WQSY Running | 200
9241 | 9697 | VS5201 | GTYI Running | 101
9242 | 9242 | PE2866 | UDK Running | 456
9246 | 9528 | NP8141 | ZCDT Running | 181
9249 | 9654 | QF4765 | AMZJ Running | 433
9251 | 9251 | FT3081 | SHF Running | 355
9252 | 9252 | DZ4231 | RJG Waiting | 369
9262 | 9824 | KN2716 | IDRA Running | 98
9265 | 9835 | ZC4232 | WQSY Running | 129
9271 | 9727 | GT8205 | GTYI Running | 307
9276 | 9558 | TT2884 | ZCDT Running | 219
9279 | 9684 | WC1548 | AMZJ Running | 367
9285 | 9704 | CI6823 | QRQ Running | 408
9292 | 9854 | LL1257 | IDRA Running | 137
9295 | 9865 | QE4666 | WQSY Running | 207
9301 | 9757 | AE7262 | GTYI Running | 166
9302 | 9714 | YA5160 | AMZJ Running | 434
9306 | 9588 | CX2610 | ZCDT Running | 215
9309 | 9744 | YZ9316 | AMZJ Running | 466
9321 | 9321 | LU1091 | GTYI Waiting | 282
9322 | 9884 | YM5038 | IDRA Running | 217
9325 | 9895 | QS6782 | WQSY Running | 135
9334 | 9334 | PR8175 | WJC Waiting | 240
9336 | 9618 | TX7007 | ZCDT Running | 10
9339 | 9774 | UG1000 | AMZJ Running | 358
9339 | 9804 | RU4935 | AMZJ Running | 53
9347 | 9347 | LQ8202 | WUZ Running | 460
9348 | 9348 | BC3230 | ZCDT Waiting | 77
9351 | 9787 | TC8445 | GTYI Running | 5
9352 | 9914 | YV1743 | IDRA Running | 1
9353 | 9353 | LM5481 | EZO Running | 305
9355 | 9925 | QA3093 | WQSY Running | 234
9366 | 9366 | UU6266 | FYV Waiting | 112
9369 | 9834 | AC8893 | AMZJ Running | 103
9378 | 9628 | EF4648 | ZCDT Running | 36
9381 | 9792 | VK1891 | GTYI Running | 65
9382 | 9915 | KS4285 | IDRA Running | 64
9385 | 9955 | CQ3852 | WQSY Running | 30
9394 | 9394 | NV2785 | YIQ Running | 134
9399 | 9864 | EU3767 | AMZJ Running | 144
9408 | 9658 | RT9408 | ZCDT Running | 92
9411 | 9822 | CP8037 | GTYI Running | 42
9412 | 9945 | MK1284 | IDRA Running | 148
9415 | 9985 | ZM8819 | WQSY Running | 242
9423 | 9423 | EC1594 | AMZJ Waiting | 377
9425 | 9688 | BC3230 | ZCDT Running | 33
9425 | 9425 | US6678 | SBR Waiting | 34
9438 | 9718 | OV4554 | ZCDT Running | 378
9441 | 9852 | NP5950 | GTYI Running | 31
9442 | 9975 | VM8791 | IDRA Running | 54
9444 | 9658 | ST2100 | EZO Running | 345
9445 | 10015 | XD8404 | WQSY Running | 48
9459 | 9459 | US6678 | SBR Running | 428
9463 | 9463 | GC6746 | CDO Waiting | 389
9468 | 9748 | IE1120 | ZCDT Running | 37
9471 | 9882 | QX1759 | GTYI Running | 57
9472 | 10005 | XR7203 | IDRA Running | 253
9474 | 9894 | ZU7922 | AMZJ Running | 332
9475 | 10045 | MQ4649 | WQSY Running | 428
9478 | 9478 | UU6266 | FYV Running | 347
9498 | 9778 | KF5759 | ZCDT Running | 251
9501 | 9912 | WR8705 | GTYI Running | 300
9502 | 10035 | QC6923 | IDRA Running | 5
9504 | 9924 | OI6429 | AMZJ Running | 71
9505 | 10075 | AT4994 | WQSY Running | 363
9528 | 9528 | NV2785 | YIQ Waiting | 344
9528 | 9808 | WY7322 | ZCDT Running | 224
9531 | 9942 | EV8335 | GTYI Running | 15
9532 | 10040 | AZ7152 | IDRA Running | 15
9534 | 9954 | WE8143 | AMZJ Running | 200
9535 | 10105 | KJ6396 | WQSY Running | 308
9538 | 9538 | MQ7520 | IDRA Waiting | 189
9558 | 9838 | NP8141 | ZCDT Running | 151
9561 | 9957 | KF6240 | GTYI Running | 280
9564 | 9984 | EK9518 | AMZJ Running | 50
9565 | 10135 | NL5756 | WQSY Running | 48
9568 | 10055 | UA2932 | IDRA Running | 5
9574 | 9664 | PR8175 | WJC Running | 177
9588 | 9868 | TT2884 | ZCDT Running | 189
9591 | 9987 | XW4956 | GTYI Running | 237
9594 | 10014 | DW9737 | AMZJ Running | 37
9595 | 10165 | DD1622 | WQSY Running | 76
9598 | 10060 | HW3855 | IDRA Running | 42
9603 | 10017 | LU1091 | GTYI Running | 421
9606 | 9898 | FT3081 | ZCDT Running | 249
9607 | 9607 | RQ2890 | DKB Running | 458
9618 | 9928 | CX2610 | ZCDT Running | 185
9621 | 9621 | DZ4231 | RJG Running | 472
9621 | 10047 | MB5716 | GTYI Running | 231
9624 | 10044 | AG1168 | AMZJ Running | 226
9625 | 10195 | MR8758 | WQSY Running | 378
9628 | 9628 | TX7007 | CJB Running | 17
9628 | 10090 | EK5998 | IDRA Running | 240
9645 | 9645 | TX7007 | CJB Waiting | 279
9651 | 10077 | DO9371 | GTYI Running | 220
